KodeBPS,KodeProv,NamaProv,KabKot,Kategori,Produk,Harga,Tahun,Bulan
61.71,61,Kalimantan Barat,Kota Pontianak,Protein,Daging Sapi Murni,155286,2025,Juni
61.71,61,Kalimantan Barat,Kota Pontianak,Protein,Daging Sapi Murni,155000,2025,Juli
61.71,61,Kalimantan Barat,Kota Pontianak,Protein,Daging Sapi Murni,155085,2025,Agustus
61.71,61,Kalimantan Barat,Kota Pontianak,Protein,Daging Sapi Murni,155000,2025,September
61.71,61,Kalimantan Barat,Kota Pontianak,Protein,Daging Sapi Murni,155055,2025,Oktober
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,120000,2022,Januari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,119808,2022,Februari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,129821,2022,Maret
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,136500,2022,April
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,123200,2022,Mei
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,124250,2022,Juni
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,128621,2022,Juli
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,126333,2022,Agustus
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2022,September
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2022,Oktober
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,138333,2022,November
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,140645,2022,Desember
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,138529,2023,Januari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130357,2023,Februari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,139032,2023,Maret
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,137885,2023,April
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,125484,2023,Mei
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,133833,2023,Juni
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130323,2023,Juli
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2023,Agustus
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,133966,2023,September
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,135000,2023,Oktober
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,132000,2023,November
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,131333,2023,Desember
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,121034,2024,Januari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,124516,2024,Februari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130441,2024,Maret
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130714,2024,April
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2024,Mei
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,126731,2024,Juni
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,120323,2024,Juli
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,123667,2024,Agustus
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2024,September
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2024,Oktober
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2024,November
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2024,Desember
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,128141,2025,Januari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,127857,2025,Februari
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,132500,2025,Maret
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,129277,2025,April
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,128523,2025,Mei
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130329,2025,Juni
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2025,Juli
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2025,Agustus
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130089,2025,September
16.74,16,Sumatera Selatan,Kota Prabumulih,Protein,Daging Sapi Murni,130000,2025,Oktober
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,109613,2022,Januari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,Februari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,Maret
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,112069,2022,April
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,121250,2022,Mei
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,113200,2022,Juni
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,111111,2022,Juli
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,Agustus
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,September
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,Oktober
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,November
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2022,Desember
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Januari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Februari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Maret
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,112500,2023,April
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Mei
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Juni
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110000,2023,Juli
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,111481,2023,Agustus
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,120000,2023,September
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,120000,2023,Oktober
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,120000,2023,November
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,120000,2023,Desember
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,116111,2024,Januari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,110392,2024,Februari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,113583,2024,Maret
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,122700,2024,April
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118571,2024,Mei
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117857,2024,Juni
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,115100,2024,Juli
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117935,2024,Agustus
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,119457,2024,September
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118684,2024,Oktober
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117447,2024,November
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117500,2024,Desember
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118077,2025,Januari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118287,2025,Februari
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,120247,2025,Maret
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,119745,2025,April
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118250,2025,Mei
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,119291,2025,Juni
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,118792,2025,Juli
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117044,2025,Agustus
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,116937,2025,September
35.74,35,Jawa Timur,Kota Probolinggo,Protein,Daging Sapi Murni,117195,2025,Oktober
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,150000,2022,Januari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,150000,2022,Februari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,151000,2022,Maret
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,152931,2022,April
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,150690,2022,Mei
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,147500,2022,Juni
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,157727,2022,Juli
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2022,Agustus
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2022,September
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2022,Oktober
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2022,November
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2022,Desember
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Januari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Februari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,162581,2023,Maret
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,162400,2023,April
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Mei
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,162857,2023,Juni
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Juli
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Agustus
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,September
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Oktober
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,November
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2023,Desember
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Januari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Februari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,163125,2024,Maret
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,162963,2024,April
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Mei
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,161481,2024,Juni
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Juli
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Agustus
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,September
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Oktober
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,November
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2024,Desember
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Januari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,162143,2025,Februari
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Maret
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,April
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Mei
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,161923,2025,Juni
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Juli
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Agustus
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,September
11.72,11,Aceh,Kota Sabang,Protein,Daging Sapi Murni,160000,2025,Oktober
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,111250,2022,Januari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,113393,2022,Februari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,120323,2022,Maret
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,131833,2022,April
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,132581,2022,Mei
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125852,2022,Juni
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122679,2022,Juli
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122333,2022,Agustus
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125500,2022,September
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,124828,2022,Oktober
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122667,2022,November
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122656,2022,Desember
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122879,2023,Januari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,123704,2023,Februari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122931,2023,Maret
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,129286,2023,April
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,123710,2023,Mei
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125500,2023,Juni
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,124516,2023,Juli
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,122500,2023,Agustus
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125741,2023,September
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,124310,2023,Oktober
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,124167,2023,November
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125690,2023,Desember
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125484,2024,Januari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126207,2024,Februari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126129,2024,Maret
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,131667,2024,April
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126000,2024,Mei
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,127593,2024,Juni
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126935,2024,Juli
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,127241,2024,Agustus
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126071,2024,September
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126833,2024,Oktober
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126380,2024,November
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125172,2024,Desember
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,124000,2025,Januari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125179,2025,Februari
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,127222,2025,Maret
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126429,2025,April
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,126167,2025,Mei
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125000,2025,Juni
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125484,2025,Juli
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125000,2025,Agustus
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125179,2025,September
33.73,33,Jawa Tengah,Kota Salatiga,Protein,Daging Sapi Murni,125167,2025,Oktober
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,140000,2022,Januari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,143958,2022,Februari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,141552,2022,Maret
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,142931,2022,April
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,147143,2022,Mei
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,145370,2022,Juni
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,150833,2022,Juli
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,146429,2022,Agustus
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,149833,2022,September
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,154655,2022,Oktober
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,153103,2022,November
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,154032,2022,Desember
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,150000,2023,Januari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,151734,2023,Februari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,159571,2023,Maret
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,143333,2023,April
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,153423,2023,Mei
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,158679,2023,Juni
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,159194,2023,Juli
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2023,Agustus
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,158217,2023,September
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,155000,2023,Oktober
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,155806,2023,November
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2023,Desember
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,150484,2024,Januari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,150000,2024,Februari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,155362,2024,Maret
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160185,2024,April
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,159636,2024,Mei
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,159554,2024,Juni
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,153952,2024,Juli
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,152177,2024,Agustus
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,155000,2024,September
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,154918,2024,Oktober
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,154915,2024,November
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,155877,2024,Desember
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,152805,2025,Januari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,150000,2025,Februari
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,156100,2025,Maret
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,157593,2025,April
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2025,Mei
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160002,2025,Juni
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2025,Juli
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2025,Agustus
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2025,September
64.72,64,Kalimantan Timur,Kota Samarinda,Protein,Daging Sapi Murni,160000,2025,Oktober
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,134444,2022,Januari
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,134167,2022,Februari
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,134545,2022,Maret
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,140000,2022,April
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,140588,2022,Mei
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,142222,2022,Juni
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,143846,2022,Juli
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144375,2022,Agustus
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,143125,2022,September
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144118,2022,Oktober
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144286,2022,November
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144762,2022,Desember
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,143478,2023,Januari
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144286,2023,Februari
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144545,2023,Maret
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,145789,2023,April
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144000,2023,Mei
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144500,2023,Juni
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,143333,2023,Juli
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144000,2023,Agustus
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144286,2023,September
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144500,2023,Oktober
13.73,13,Sumatera Barat,Kota Sawah Lunto,Protein,Daging Sapi Murni,144444,2023,November
